Clock:Tick#,Clock:offsetTime,IMU_ATTI(0):Longitude,IMU_ATTI(0):Latitude,IMU_ATTI(0):press:D,IMU_ATTI(0):alti:D,IMU_ATTI(0):relativeHeight:C,IMU_ATTI(0):absoluteHeight:C,IMU_ATTI(0):numSats,IMU_ATTI(0):roll:C,IMU_ATTI(0):pitch:C,IMU_ATTI(0):yaw:C,IMU_ATTI(0):accelX,IMU_ATTI(0):accelY,IMU_ATTI(0):accelZ,IMU_ATTI(0):accelComposite:C,IMU_ATTI(0):gyroX,IMU_ATTI(0):gyroY,IMU_ATTI(0):gyroZ,IMU_ATTI(0):gyroComposite:C,IMU_ATTI(0):velN,IMU_ATTI(0):velE,IMU_ATTI(0):velD,IMU_ATTI(0):velComposite:C,IMU_ATTI(0):velH:C,IMU_ATTI(0):magX,IMU_ATTI(0):magY,IMU_ATTI(0):magZ,IMU_ATTI(0):magMod:C,IMU_ATTI(0):temperature,IMU_ATTI(0):yawUnWrapped:C,IMU_ATTI(0):tiltInclination:C,IMU_ATTI(0):tiltDirectionEarthFrame:C,IMU_ATTI(0):tiltDirectionBodyFrame:C,IMU_ATTI(0):yaw360:C,IMU_ATTI(0):magYaw:C,IMU_ATTI(0):Yaw-magYaw:C,IMUCalcs(0):PosN:C,IMUCalcs(0):PosE:C,IMUCalcs(0):PosD:C,IMUCalcs(0):height:C,IMUCalcs(0):velN:C,IMUCalcs(0):velE:C,IMUCalcs(0):velD:C,IMUCalcs(0):diffVelN:C,IMUCalcs(0):diffVelE:C,IMUCalcs(0):diffVelD:C,IMUCalcs(0):Lat:C,IMUCalcs(0):Long:C,IMUCalcs(0):VelocityError:C,IMUCalcs(0):PositionError:C,IMUCalcs(0):totalGyroZ:C,IMUCalcs(0):totalGyroX:C,IMUCalcs(0):totalGyroY:C,IMU_ATTI(0):distanceHP:C,IMU_ATTI(0):distanceTravelled:C,IMU_ATTI(0):directionOfTravel[mag]:C,IMU_ATTI(0):directionOfTravel[true]:C,IMU_ATTI(0):quatW:D,IMU_ATTI(0):quatX:D,IMU_ATTI(0):quatY:D,IMU_ATTI(0):quatZ:D,IMU_ATTI(0):agX:D,IMU_ATTI(0):agY:D,IMU_ATTI(0):agZ:D,IMU_ATTI(0):gbX:D,IMU_ATTI(0):gbY:D,IMU_ATTI(0):gbZ:D,IMU_ATTI(0):ty:D,IMU_ATTI(0):tz:D,IMU_ATTI(0):sensor_stat:D,IMU_ATTI(0):filter_stat:D,IMU_ATTI(0):atti_cnt:D,GPS:Long,GPS:Lat,GPS:Date,GPS:Time,GPS:dateTimeStamp,GPS:heightMSL,GPS:hDOP,GPS:pDOP,GPS:sAcc,GPS:numGPS,GPS:numGLNAS,GPS:numSV,GPS:velN,GPS:velE,GPS:velD,GPS:rawDate,GPS:rawTime,Mr_controller:ctrl_tick:D,Mr_controller:ctrl_pitch:D,Mr_controller:ctrl_roll:D,Mr_controller:ctrl_yaw:D,Mr_controller:ctrl_throttle:D,Controller:ctrl_mode:C,Mr_controller:mode_switch:D,Mr_controller:motor_state:D,Mr_controller:sig_level:D,Mr_controller:ctrl_level:D,Mr_controller:in_sim_mode:D,Mr_controller:max_height:D,Mr_controller:max_radius:D,Mr_controller:cur_plan_req:D,Mr_controller:cur_plan:D,Mr_controller:cur_mis_type:D,Mr_controller:cur_mis_req:D,Mr_controller:is_soaring_up:D,Mr_controller:CL_tors:D,Mr_controller:D2H_x:D,Mr_controller:D2H_y:D,Mr_controller:D2H_type:D,Mr_controller:temp_level:D,Mr_controller:throw_fly_inairT:D,Mr_controller:in_wifi:D,Mr_controller:height_level:D,RC_Info:failSafe,RC_Info:dataLost,RC_Info:appLost,RC_Info:sigStrength:C,RC_Info:cur_cmd:D,RC_Info:video_lost,RC_Info:frame_lost,RC_Info:sky_con,RC_Info:gnd_con,RC_Info:connected,RC_Info:m_changed:D,RC_Info:arm_status:D,RC_Info:A:D,RC_Info:E:D,RC_Info:T:D,RC_Info:R:D,RC_Info:U:D,RC_Info:lat:D,RC_Info:lon:D,RC_Info:gps_state:D,RC_Info:pro_rc_enable_flag:D,RC_Info:pro_rc_tilt_perc:D,RC_Info:pro_rc_vert_perc:D,RC_Info:pro_rc_tors_perc:D,MagCali(0):X:D,MagCali(0):Y:D,MagCali(0):Z:D,MagCali(0):Mod:C,MagCali(0):magYaw:C,MagCali(1):X:D,MagCali(1):Y:D,MagCali(1):Z:D,MagCali(1):Mod:C,MagCali(1):magYaw:C,CompassFilter(0):X:D,CompassFilter(0):Y:D,CompassFilter(0):Z:D,CompassFilter(1):X:D,CompassFilter(1):Y:D,CompassFilter(1):Z:D,OA:avoidObst,OA:emergBrake,OA:radiusLimit,OA:airportLimit,OA:groundForceLanding,OA:horizNearBoundary,OA:vertLowLimit,OA:vertAirportLimit,OA:roofLimit,OA:hitGroundLimit,OA:frontDistance,MVO:velX,MVO:velY,MVO:velZ,MVO:posX,MVO:posY,MVO:posZ,MVO:hoverPointUncertainty1,MVO:hoverPointUncertainty2,MVO:hoverPointUncertainty3,MVO:hoverPointUncertainty4,MVO:hoverPointUncertainty5,MVO:hoverPointUncertainty6,MVO:velocityUncertainty1,MVO:velocityUncertainty2,MVO:velocityUncertainty3,MVO:velocityUncertainty4,MVO:velocityUncertainty5,MVO:velocityUncertainty6,MVO:height,MVO:heightUncertainty,AirSpeed:comp_alti:D,AirSpeed:wind_spd:D,AirSpeed:vel_level:D,eventLog,osd_data:flyCState,osd_data:flycCommand,osd_data:flightAction,osd_data:nonGPSCause,osd_data:compassError,osd_data:connectedToRC,osd_data:lowVoltage,osd_data:ModeSwitch,osd_data:gpsUsed,osd_data:visionUsed,osd_data:notEnoughForce,osd_data:flightTime,osd_data:navHealth,osd_data:vpsHeight,osd_data:relativeHeight,usonic:usonic_h,CtrlAllocation:raw_tilt_x,CtrlAllocation:raw_tilt_y,CtrlAllocation:raw_tors,CtrlAllocation:raw_lift,CtrlAllocation:fix_tilt_x,CtrlAllocation:fix_tilt_y,CtrlAllocation:fix_tor,CtrlAllocation:fix_lift,CtrlAllocation:bound_max,CtrlAllocation:bound_min,CtrlAllocation:tors_limit_scale,CtrlAllocation:tilt_scale,CtrlAllocation:lift_diff:C,MotorCtrl:Status,MotorCtrl:PWM:RFront,MotorCtrl:PWM:LFront,MotorCtrl:PWM:LBack,MotorCtrl:PWM:RBack,ATTI_MINI0:s_qw0,ATTI_MINI0:s_qx0,ATTI_MINI0:s_qy0,ATTI_MINI0:s_qz0,ATTI_MINI0:roll:C,ATTI_MINI0:pitch:C,ATTI_MINI0:yaw:C,ATTI_MINI0:s_pgz0,ATTI_MINI0:s_vgz0,ATTI_MINI0:s_agz0,ATTI_MINI0:s_rsv00,ATTI_MINI0:s_rsv10,ATTI_MINI0:s_cnt0,CtrlVelVert:vel_cmd,CtrlVelVert:vel_before,CtrlVelVert:vel_after,CtrlVelVert:vel_fdbk,CtrlVelVert:vel_tag,CtrlVelVert:vel_diff,Attribute|Value,ConvertDatV3,4.3.0
722046384,105.595,113.9589769,22.5426451,104.526794,104.526794,4.426796434,,15,0.023312373,0.058135019,0.014735015,0.00408654,-0.003003921,-0.9979457,0.99795866,0.38371962,-1.9043797,1.0940268,2.2295284,-0.006263929,0.001461707,-4.64E-04,0.006448915,0.006432215,1499,0,1,1499,0.55,0.014735015,0.062635025,158.1637592,158.1490242,0.014735015,1.56E-05,-0.014719463,-19.46924283,8.027009505,-4.612999752,4.612999752,0.003632113,-2.00E-04,-5.56E-04,0.009896042,-0.001661916,-9.18E-05,22.54263791,113.9589802,FALSE,FALSE,1.65311835,-8.367623565,4.984336614,,20.96498323,,,0.9999999,2.03E-04,5.07E-04,1.29E-04,-0.010086605,0.004029503,2.12E-04,0,0,0,55,55,4096,0,44724,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,227,7352,0,0,0,0,GPS_Atti,2,1,5,5,1,30,50,16,5,3,1,0,0,-18.69054,7.7058825,1,0,0,0,0,Hover,,lost,71.42857,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,100,100,100,711,391,1307,1538,-28.72976569,378,431,1271,1394,-48.61738341,202,181,188,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.9999998,0.002,0,0.002,,1000000,0,0.34418222,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,101400,5,4.5,4.4,0.123,0.001345467,0.004667532,2.17E-04,40.63683,0.001345467,0.004667532,2.17E-04,40.63683,40.640865,0,1,1,0,2,61.18,61.18,61.18,61.17,0.9999999,2.03E-04,5.07E-04,1.29E-04,-0.02329741,-0.058141008,-0.01475866,104.526794,-4.64E-04,2.12E-04,0,0,1,0,0,0,0,2,0,,,
722196562,105.629,113.958977,22.5426451,104.5268,104.5268,4.426804063,,15,0.019968075,0.047394548,0.014546194,-0.00337206,-0.002282646,-1.0033582,1.0033665,1.5543416,0.17020927,1.0815197,1.901219,-0.006581849,0.001591831,-4.57E-04,0.006786979,0.006771607,1499,0,1,1499,0.55,0.014546194,0.051429241,157.168086,157.1535398,0.014546194,1.33E-05,-0.014532873,-19.46947648,8.027065062,-4.613016476,4.613016476,-0.004358593,-2.00E-04,-5.56E-04,0.002223257,-0.00179204,-9.91E-05,22.54263791,113.9589802,FALSE,FALSE,1.664389683,-8.392795523,4.974883761,,20.96521245,,,0.9999999,1.74E-04,4.14E-04,1.27E-04,-0.008237404,0.003454495,2.05E-04,0,0,0,55,55,4096,0,44738,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,227,7353,0,0,0,0,GPS_Atti,2,1,5,5,1,30,50,16,5,3,1,0,0,-18.690662,7.7059126,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,100,100,100,704,394,1313,1541,-29.16798678,378,431,1271,1394,-48.6401373,201,182,189,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.9999998,0.002,0,0.002,,1000000,0,0.34418222,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,101500,5,4.5,4.4,0.123,0.001330728,0.005103465,2.15E-04,40.636806,0.001330728,0.005103465,2.15E-04,40.636806,40.64114,0,1,1,0,2,61.18,61.18,61.18,61.17,0.9999999,1.86E-04,4.53E-04,1.28E-04,-0.021356484,-0.0518941,-0.014646286,104.5268,-4.60E-04,2.09E-04,0,0,1,0,0,0,0,2,0,,,
722351178,105.663,113.958977,22.5426451,104.52682,104.52682,4.426819322,,15,0.017308808,0.03891818,0.014385771,0.003133025,-0.003004523,-0.9927445,0.992754,0.058761787,-1.2060772,1.2290784,1.7229942,-0.006804943,0.001687951,-4.50E-04,0.00702562,0.007011165,1499,0,1,1499,0.55,0.014385771,0.042593655,156.0373466,156.0229608,0.014385771,1.15E-05,-0.014374224,-19.46968586,8.027116366,-4.613030654,4.613030654,-0.004358593,-2.00E-04,-5.56E-04,0.002446351,-0.00188816,-1.05E-04,22.5426379,113.9589802,FALSE,FALSE,1.681094753,-8.401298946,4.964816416,,20.96542421,,,1,1.51E-04,3.40E-04,1.26E-04,-0.006776771,0.002997028,2.00E-04,0,0,0,55,55,4096,0,44750,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,227,7355,0,0,0,0,GPS_Atti,2,1,5,5,1,30,50,16,5,3,1,0,0,-18.690962,7.7059836,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,100,100,100,704,394,1307,1535,-29.17873392,378,431,1271,1394,-48.6581297,201,182,187,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.9999998,0.002,0,0.002,,1000000,0,0.33496347,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,101500,5,4.5,4.4,0.123,0.001323454,0.004144297,2.10E-04,40.636795,0.001323454,0.004144297,2.10E-04,40.636795,40.64045,0,1,1,0,2,61.18,61.18,61.18,61.17,1,1.55E-04,3.52E-04,1.26E-04,-0.017728704,-0.04028784,-0.01442487,104.52682,-4.51E-04,2.02E-04,0,0,1,0,0,0,0,2,0,,,
722502860,105.697,113.958977,22.54264509,104.52683,104.52683,4.426834581,,15,0.014442339,0.02985484,0.014200366,-0.005983349,0.008121367,-1.0035146,1.0035654,-0.6389453,0.6918307,0.2997363,0.98829275,-0.007012428,0.001783475,-4.44E-04,0.007249251,0.007235671,1499,0,0,1499,0.55,0.014200366,0.033164629,154.1987326,154.1845322,0.014200366,0,-0.014200366,-19.46993819,8.027179771,-4.613046969,4.613046969,-0.004358593,-2.00E-04,-5.56E-04,0.002653836,-0.001983684,-1.12E-04,22.5426379,113.9589802,FALSE,FALSE,1.675038676,-8.422135857,4.971002515,,20.96567166,,,1,1.26E-04,2.61E-04,1.24E-04,-0.005215123,0.002503793,1.99E-04,0,0,0,55,55,4096,0,44764,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,227,7357,0,0,0,0,GPS_Atti,2,1,5,5,1,30,50,16,5,3,1,0,0,-18.691202,7.7060437,1,0,0,0,0,Hover,,lost,71.42857,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,100,100,100,707,394,1300,1531,-29.08665559,378,431,1271,1394,-48.67740746,202,182,183,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.99999994,0.002,0,0.002,,1000000,0,0.33496347,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,101500,5,4.5,4.4,0.123,0.001278224,0.004692857,2.05E-04,40.636852,0.001278224,0.004692857,2.05E-04,40.636852,40.64087,0,1,1,0,2,61.18,61.18,61.18,61.17,1,1.26E-04,2.61E-04,1.24E-04,-0.014434938,-0.029858414,-0.014207887,104.52683,-4.44E-04,1.99E-04,0,0,1,0,0,0,0,2,0,,,
722655900,105.731,113.958977,22.54264509,104.52684,104.52684,4.42684221,,15,0.012179498,0.022746392,0.0140428,-0.007635321,0.001568226,-0.99333006,0.99336064,1.6004058,0.25977284,0.7188222,1.7735518,-0.007148707,0.001852184,-4.38E-04,0.007397712,0.007384754,1499,0,0,1499,0.55,0.0140428,0.025801909,151.8473332,151.8332904,0.0140428,0,-0.0140428,-19.4701589,8.027236441,-4.613060696,4.613060696,-0.004358593,-2.00E-04,-4.29E-04,0.002790114,-0.002052393,8.21E-06,22.5426379,113.9589802,FALSE,FALSE,1.683231338,-8.426732349,4.980676905,,20.9658846,,,1,1.06E-04,1.99E-04,1.23E-04,-0.003989666,0.00211429,1.93E-04,0,0,0,55,55,4096,0,44776,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,227,7358,0,0,0,0,GPS_Atti,2,1,5,5,1,30,50,16,5,3,1,0,0,-18.69134,7.706078,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,100,100,100,714,394,1294,1529,-28.85647902,378,431,1271,1394,-48.69255268,204,182,183,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.99999994,0.002,0,0.002,,1000000,0,0.33496347,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,101600,5,4.5,4.4,0.123,0.001308404,0.004915701,2.01E-04,40.63684,0.001308404,0.004915701,2.01E-04,40.63684,40.64104,0,1,1,0,2,61.18,61.18,61.18,61.17,1,1.13E-04,2.19E-04,1.23E-04,-0.01290792,-0.025050728,-0.014100818,104.52684,-4.40E-04,1.96E-04,0,0,1,0,0,0,0,2,0,,,
722806433,105.764,113.958977,22.54264509,104.526855,104.526855,4.426857469,,15,0.009763462,0.015241614,0.013860628,0.0053545,0.00724319,-1.0092249,1.0092651,-0.41751686,-0.7052588,0.5822778,1.0053644,-0.007263633,0.001918263,-4.31E-04,0.007525013,0.007512663,1499,0,0,1499,0.55,0.013860628,0.018100607,147.3710784,147.3572178,0.013860628,0,-0.013860628,-19.47042194,8.027305262,-4.613076541,4.613076541,-0.004358593,-2.00E-04,-4.29E-04,0.002905041,-0.002118472,1.51E-06,22.5426379,113.9589802,FALSE,FALSE,1.701431859,-8.416461245,4.968844223,,20.96613743,,,1,8.52E-05,1.33E-04,1.21E-04,-0.002694612,0.001698193,1.90E-04,0,0,0,55,55,4096,0,44790,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,227,7360,0,0,0,0,GPS_Atti,2,1,5,5,1,30,50,16,5,3,1,0,0,-18.691614,7.706154,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,100,100,100,714,394,1300,1534,-28.86546432,378,431,1271,1394,-48.70858576,204,182,187,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.99999994,0.002,0,0.002,,1000000,0,0.33496347,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,101600,5,4.5,4.4,0.123,0.001112619,0.003801695,2.00E-04,40.636894,0.001112619,0.003801695,2.00E-04,40.636894,40.64017,0,1,1,0,2,61.18,61.18,61.18,61.17,1,8.81E-05,1.42E-04,1.21E-04,-0.010090185,-0.016263302,-0.013889412,104.526855,-4.32E-04,1.90E-04,0,0,1,0,0,0,0,2,0,,,
722956601,105.797,113.958977,22.54264509,104.52686,104.52686,4.426865098,,15,0.007874008,0.009466901,0.013705769,-0.003986422,-0.004409818,-1.0028721,1.0028896,-1.4353542,1.4333038,-1.4709144,2.5056317,-0.007328034,0.001963852,-4.25E-04,0.007598534,0.00758662,1499,0,0,1499,0.55,0.013705769,0.012313497,140.2620285,140.2483227,0.013705769,0,-0.013705769,-19.47064989,8.027365914,-4.613089914,4.613089914,-0.004358593,0.001506113,-4.29E-04,0.002969441,-4.58E-04,-4.10E-06,22.5426379,113.9589802,FALSE,FALSE,1.679373147,-8.407546567,4.946671891,,20.96637309,,,1,6.87E-05,8.26E-05,1.20E-04,-0.001698064,0.001372768,1.87E-04,0,0,0,55,55,4096,0,44802,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,227,7361,0,0,0,0,GPS_Atti,2,1,5,5,1,30,50,16,5,3,1,0,0,-18.69176,7.706192,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,100,100,100,714,394,1310,1543,-28.87240459,378,431,1271,1394,-48.72096991,203,182,188,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,1,0.002,0,0.002,,1000000,0,0.33496347,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,101600,5,4.5,4.4,0.119,0.001206082,0.003597188,2.00E-04,40.63688,0.001206082,0.003597188,2.00E-04,40.63688,40.640076,0,1,1,0,2,61.18,61.18,61.18,61.17,1,7.68E-05,1.07E-04,1.20E-04,-0.008795802,-0.012285683,-0.013784935,104.52686,-4.28E-04,1.88E-04,0,0,1,0,0,0,0,2,0,,,
723110458,105.832,113.958977,22.54264508,104.52688,104.52688,4.426880357,,15,0.005875329,0.003417826,0.013527042,0.006175351,-0.002337969,-0.99640733,0.99642926,0.5538811,-0.28268334,-0.48193148,0.78673506,-0.007367524,0.002005326,-4.19E-04,0.007647036,0.007635558,1500,0,0,1500,0.55,0.013527042,0.006797133,120.2011638,120.1876368,0.013527042,0,-0.013527042,-19.47091819,8.027438384,-4.61310532,4.61310532,-0.004358593,0.001506113,-4.29E-04,0.003008932,-4.99E-04,-1.06E-05,22.54263789,113.9589802,FALSE,FALSE,1.691164761,-8.412849902,4.951759346,,20.96664815,,,1,5.13E-05,2.98E-05,1.18E-04,-6.54E-04,0.001028183,1.85E-04,0,0,0,55,55,4096,0,44816,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,227,7363,0,0,0,0,GPS_Atti,2,1,5,5,1,30,50,16,5,3,1,0,0,-18.692064,7.7062683,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,100,100,100,704,394,1313,1541,-29.22289362,378,431,1271,1394,-48.73397339,201,182,189,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,1,0.002,0,0.002,,1000000,0,0.33496347,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,101600,5,4.5,4.4,0.123,0.001137528,0.003819817,1.96E-04,40.63685,0.001137528,0.003819817,1.96E-04,40.63685,40.64016,0,1,1,0,2,61.18,61.18,61.18,61.17,1,5.60E-05,4.43E-05,1.18E-04,-0.006421796,-0.005073258,-0.013578402,104.52688,-4.21E-04,1.87E-04,0,0,1,0,0,0,0,2,0,,,
723265267,105.866,113.958977,22.54264508,104.52689,104.52689,4.426895616,,15,0.004338339,-0.001199749,0.013375499,0.00139796,0.008373595,-1.0002347,1.0002707,-0.39706624,1.1392385,1.5814286,1.9890808,-0.007373957,0.002031796,-4.13E-04,0.00765991,0.007648754,1500,0,0,1500,0.55,0.013375499,0.004501176,74.55482359,74.54144809,0.013375499,0,-0.013375499,-19.47114881,8.027501545,-4.613118334,4.613118334,-0.004358593,0.001506113,-4.29E-04,0.003015364,-5.26E-04,-1.62E-05,22.54263789,113.9589802,FALSE,FALSE,1.702165679,-8.399944994,4.938620088,,20.96688527,,,1,3.79E-05,-1.05E-05,1.17E-04,1.44E-04,7.63E-04,1.85E-04,0,0,0,55,55,4096,0,44828,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,227,7365,0,0,0,0,GPS_Atti,2,1,5,5,1,30,50,16,5,3,2,0,0,-18.692408,7.7063594,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,100,100,100,704,394,1307,1535,-29.22877012,378,431,1271,1394,-48.74391786,201,182,184,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,1,0.002,0,0.002,,1000000,0,0.33496347,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,101700,5,4.5,4.4,0.123,9.41E-04,0.00340503,1.95E-04,40.63692,9.41E-04,0.00340503,1.95E-04,40.63692,40.6398,0,1,1,0,2,61.18,61.18,61.18,61.17,1,3.79E-05,-1.05E-05,1.17E-04,-0.004338619,0.001198736,-0.013375407,104.52689,-4.13E-04,1.85E-04,0,0,1,0,0,0,0,2,0,,,
723415347,105.899,113.958977,22.54264508,104.5269,104.5269,4.426903245,,15,0.002737137,-0.005943032,0.013200908,-0.009503165,0.005018898,-1.0050961,1.0051535,0.4733242,-1.7079694,-0.69552135,1.9039289,-0.007353209,0.002053226,-4.07E-04,0.007645325,0.007634489,1499,0,0,1499,0.55,0.013200908,0.006543054,24.74222178,24.72902087,0.013200908,0,-0.013200908,-19.47141687,8.027575905,-4.613133258,4.613133258,-0.004358593,0.001506113,-4.29E-04,0.002994617,-5.47E-04,-2.25E-05,22.54263789,113.9589802,FALSE,FALSE,1.692441517,-8.386449017,4.949385569,,20.9671619,,,1,2.39E-05,-5.19E-05,1.15E-04,9.64E-04,4.87E-04,1.82E-04,0,0,0,55,55,4096,0,44842,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,227,7366,0,0,0,0,GPS_Atti,2,1,5,5,1,30,50,16,5,3,2,0,0,-18.69256,7.7064013,1,0,0,0,0,Hover,,lost,71.42857,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,100,100,100,704,394,1288,1519,-29.23477543,378,431,1271,1394,-48.75416729,201,182,181,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,1,0.002,0,0.002,,1000000,0,0.33496347,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,101700,5,4.5,4.4,0.119,9.48E-04,0.003239895,1.91E-04,40.636887,9.48E-04,0.003239895,1.91E-04,40.636887,40.639656,0,1,1,0,2,61.18,61.18,61.18,61.17,1,2.97E-05,-3.48E-05,1.16E-04,-0.003400532,0.003991374,-0.013275204,104.5269,-4.10E-04,1.83E-04,0,0,1,0,0,0,0,2,0,,,
723569821,105.934,113.958977,22.54264508,104.52692,104.52692,4.426918504,,15,0.001513625,-0.00949547,0.013052996,-0.007401071,0.00745653,-1.0006496,1.0007048,-0.77676874,1.1508337,0.08644793,1.3911366,-0.007314108,0.002064342,-4.01E-04,0.007610445,0.007599848,1499,0,0,1499,0.55,0.013052996,0.009615353,9.070086921,9.057033925,0.013052996,0,-0.013052996,-19.47164621,8.027640289,-4.613145895,4.613145895,-0.007000796,0.001506113,-4.29E-04,3.13E-04,-5.58E-04,-2.80E-05,22.54263789,113.9589802,FALSE,FALSE,1.687128129,-8.385617703,4.950303644,,20.96739901,,,1,1.32E-05,-8.29E-05,1.14E-04,0.001578525,2.76E-04,1.80E-04,0,0,0,55,55,4096,0,44854,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,227,7368,0,0,0,0,GPS_Atti,2,1,5,5,1,30,50,16,5,3,2,0,0,-18.692827,7.706475,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,-606,0,2,0,0,0,0,100,100,100,704,394,1285,1517,-29.23923891,378,431,1271,1394,-48.76188006,201,182,180,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,1,0.002,0,0.002,,1000000,0,0.33496347,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,101700,5,4.5,4.4,0.119,9.17E-04,0.003041269,1.91E-04,40.636875,9.17E-04,0.003041269,1.91E-04,40.636875,40.639484,0,1,1,0,2,61.18,61.18,61.18,61.17,1,1.49E-05,-7.80E-05,1.14E-04,-0.001710264,0.008934648,-0.013077251,104.52692,-4.02E-04,1.80E-04,0,0,1,0,0,0,0,2,0,,,
